Disaster_ID,Disaster_Type,Location,Magnitude,Date,Fatalities,Economic_Loss($)
7970,Earthquake,Brazil,3.91466505808958,2024-11-28 01:00:00,1859,570554911.1075073
7971,Hurricane,China,1.2801428865038007,2024-11-28 02:00:00,7323,932100575.1368278
7972,Wildfire,Japan,2.5097017889084645,2024-11-28 03:00:00,7987,863668728.5585258
7973,Hurricane,Brazil,8.468988309525301,2024-11-28 04:00:00,6488,28118427.347411264
7974,Flood,China,9.931830543135407,2024-11-28 05:00:00,7618,359063851.7417013
7975,Flood,Indonesia,2.774019319202361,2024-11-28 06:00:00,6205,273908527.2773186
7976,Wildfire,Brazil,4.351685522524228,2024-11-28 07:00:00,1955,463207370.15012425
7977,Tornado,USA,9.544351018310271,2024-11-28 08:00:00,3048,404619262.4339431
7978,Flood,Indonesia,7.155863312410521,2024-11-28 09:00:00,1364,676595149.2895609
7979,Earthquake,Brazil,8.783210717849139,2024-11-28 10:00:00,6102,635897621.5151429
7980,Flood,Brazil,2.50522135620048,2024-11-28 11:00:00,2145,678479910.6627436
7981,Flood,Indonesia,1.537236267329229,2024-11-28 12:00:00,6448,570517578.6781545
7982,Hurricane,USA,5.469160323257109,2024-11-28 13:00:00,642,85876037.02896908
7983,Earthquake,India,8.625789017788044,2024-11-28 14:00:00,4339,925931720.6245303
7984,Tornado,India,6.293404020040872,2024-11-28 15:00:00,2890,431314912.52455485
7985,Earthquake,China,8.924659360503147,2024-11-28 16:00:00,318,734585295.7818637
7986,Tornado,Brazil,9.805437664310354,2024-11-28 17:00:00,3725,213001009.8608923
7987,Hurricane,India,2.536758732053227,2024-11-28 18:00:00,3846,486745583.0609983
7988,Hurricane,Japan,8.30363787720411,2024-11-28 19:00:00,4973,835415148.4720442
7989,Earthquake,India,6.102835050322127,2024-11-28 20:00:00,1277,91738729.5393518
7990,Flood,China,1.0901815159880153,2024-11-28 21:00:00,8799,131888038.21246411
7991,Earthquake,India,2.387495421035125,2024-11-28 22:00:00,1027,107751688.37029564
7992,Wildfire,India,7.4520356982746065,2024-11-28 23:00:00,2491,433576973.7121327
7993,Earthquake,USA,4.904817223775569,2024-11-29 00:00:00,7214,368915903.9246846
7994,Tornado,USA,5.840942207367691,2024-11-29 01:00:00,2228,28342956.92483546
7995,Earthquake,India,2.5051256822161307,2024-11-29 02:00:00,2928,31351031.633010738
7996,Flood,Japan,9.725125377194283,2024-11-29 03:00:00,8662,797150232.5994685
7997,Wildfire,China,2.5639301686131555,2024-11-29 04:00:00,7626,705636129.4927872
7998,Earthquake,Indonesia,6.452341337696833,2024-11-29 05:00:00,9962,400622445.13387215
7999,Hurricane,Brazil,3.9033946434444147,2024-11-29 06:00:00,736,320730182.9355236
8000,Hurricane,India,2.0422053733160572,2024-11-29 07:00:00,8330,657797165.1820725
8001,Wildfire,Japan,7.061321104714245,2024-11-29 08:00:00,6761,857634033.9672662
8002,Wildfire,Japan,6.8320248069834335,2024-11-29 09:00:00,6778,244502625.6173897
8003,Tornado,USA,9.623526314588451,2024-11-29 10:00:00,791,468804249.7312847
8004,Wildfire,USA,5.571754885397446,2024-11-29 11:00:00,2433,277997063.85096633
8005,Earthquake,Brazil,2.65736353893077,2024-11-29 12:00:00,9237,134699094.97074744
8006,Earthquake,Brazil,4.632779861004298,2024-11-29 13:00:00,9732,155218337.53776845
8007,Earthquake,Brazil,1.7757965249721979,2024-11-29 14:00:00,966,553166017.2618465
8008,Tornado,Brazil,3.52941153993903,2024-11-29 15:00:00,6820,677035664.1051975
8009,Wildfire,China,6.5795209347094525,2024-11-29 16:00:00,6979,856349638.9324387
8010,Wildfire,Brazil,2.0296463664789366,2024-11-29 17:00:00,5334,196256951.02734208
8011,Tornado,Japan,2.212889248280109,2024-11-29 18:00:00,3648,839615264.0380311
8012,Flood,Japan,2.2543257549846616,2024-11-29 19:00:00,885,511270683.14348406
8013,Hurricane,China,4.528051761025988,2024-11-29 20:00:00,203,716273320.8263206
8014,Earthquake,Japan,9.687330832571677,2024-11-29 21:00:00,95,221995982.6249028
8015,Wildfire,India,4.954102565204554,2024-11-29 22:00:00,6767,965053809.7784992
8016,Flood,Japan,3.5464193250373097,2024-11-29 23:00:00,9320,896772119.3194227
8017,Wildfire,Brazil,9.584976188629385,2024-11-30 00:00:00,714,92693507.55605589
8018,Flood,USA,1.8052179508980413,2024-11-30 01:00:00,5397,740052525.4463848
8019,Flood,China,7.710996186537604,2024-11-30 02:00:00,8848,311213487.94258463
8020,Earthquake,Japan,1.6939467843047367,2024-11-30 03:00:00,5561,725003564.4237355
8021,Tornado,India,6.07730029465455,2024-11-30 04:00:00,9391,695255053.9177347
8022,Wildfire,Brazil,3.390386640684052,2024-11-30 05:00:00,695,561025874.6658983
8023,Earthquake,Indonesia,3.0378789427327693,2024-11-30 06:00:00,1077,458203580.0980462
8024,Flood,Indonesia,4.127602181892392,2024-11-30 07:00:00,395,650781443.6020764
8025,Tornado,Brazil,8.873225195815081,2024-11-30 08:00:00,6410,960957809.1426938
8026,Flood,Japan,1.9295255657198234,2024-11-30 09:00:00,7817,132185445.4616559
8027,Tornado,USA,2.1156431508488684,2024-11-30 10:00:00,573,169924250.23928344
8028,Tornado,China,1.3348727120103259,2024-11-30 11:00:00,6405,276669391.68526554
8029,Flood,Brazil,2.07024446518858,2024-11-30 12:00:00,1265,102489862.20386168
8030,Tornado,China,9.463610388358184,2024-11-30 13:00:00,1567,206133767.88017347
8031,Flood,USA,5.595433985433252,2024-11-30 14:00:00,9867,669929037.7421061
8032,Wildfire,China,9.39452586703912,2024-11-30 15:00:00,6050,483390091.91786146
8033,Flood,Japan,6.937101595255581,2024-11-30 16:00:00,554,927258853.8063208
8034,Hurricane,India,9.718587557112917,2024-11-30 17:00:00,1387,844536115.6947424
8035,Hurricane,China,7.571996288422121,2024-11-30 18:00:00,5324,715197590.3099914
8036,Flood,Brazil,1.0238272301850988,2024-11-30 19:00:00,2695,433775324.9602821
8037,Wildfire,India,8.762821846947098,2024-11-30 20:00:00,79,77703294.63355094
8038,Earthquake,USA,2.144714224045181,2024-11-30 21:00:00,6029,892058112.5182706
8039,Hurricane,India,7.78076178312158,2024-11-30 22:00:00,4908,190095664.75126657
8040,Earthquake,China,3.281827813155758,2024-11-30 23:00:00,4240,878970384.7190875
8041,Tornado,USA,3.2948321540085206,2024-12-01 00:00:00,3277,655072466.1704181
8042,Flood,Indonesia,6.006613229748973,2024-12-01 01:00:00,7306,974239571.5128155
8043,Wildfire,Indonesia,7.390658262951833,2024-12-01 02:00:00,1791,505765660.4681746
8044,Tornado,India,2.897315839385142,2024-12-01 03:00:00,6999,310552404.5288276
8045,Flood,USA,9.19994511799182,2024-12-01 04:00:00,6768,875682811.1058533
8046,Earthquake,India,4.890436436922222,2024-12-01 05:00:00,4159,891001788.8215817
8047,Flood,Brazil,9.65567702748576,2024-12-01 06:00:00,9655,677757320.0711854
8048,Wildfire,Brazil,2.720402217348335,2024-12-01 07:00:00,5022,982185045.5413927
8049,Tornado,China,8.697379218857419,2024-12-01 08:00:00,780,63638356.64057778
8050,Hurricane,Brazil,1.432817789457268,2024-12-01 09:00:00,9349,511363327.2539348
8051,Earthquake,Brazil,4.344537538905268,2024-12-01 10:00:00,8828,112704852.40040216
8052,Hurricane,India,2.0061987874727056,2024-12-01 11:00:00,1371,223577464.5892847
8053,Wildfire,USA,4.632680619095213,2024-12-01 12:00:00,5959,403303670.4165214
8054,Hurricane,Indonesia,3.427927434726233,2024-12-01 13:00:00,601,614223952.0999877
8055,Earthquake,Brazil,4.526545439040806,2024-12-01 14:00:00,5342,276534874.0287693
8056,Earthquake,Japan,7.490302159403795,2024-12-01 15:00:00,7843,903250255.473167
8057,Flood,USA,7.72996890543075,2024-12-01 16:00:00,6426,833977475.0134151
8058,Wildfire,China,8.27883988474247,2024-12-01 17:00:00,5199,883163626.1242685
8059,Hurricane,Indonesia,7.713278488640921,2024-12-01 18:00:00,5969,847473058.1719528
8060,Tornado,Indonesia,7.993707992452258,2024-12-01 19:00:00,565,613742538.0536678
8061,Flood,India,7.767686571091952,2024-12-01 20:00:00,2574,199081570.77216485
8062,Hurricane,China,5.044416576789175,2024-12-01 21:00:00,4982,633998435.4307822
8063,Tornado,India,6.3743388439845665,2024-12-01 22:00:00,4319,692425205.3034047
8064,Wildfire,Japan,4.040166461989152,2024-12-01 23:00:00,4568,832470492.4541788
8065,Earthquake,Brazil,5.47919566216551,2024-12-02 00:00:00,2271,999430160.0511652
8066,Tornado,Brazil,4.927648645335703,2024-12-02 01:00:00,6510,412226240.7585445
8067,Flood,USA,5.906704748375985,2024-12-02 02:00:00,7053,619437182.804613
8068,Hurricane,Japan,4.239853222610738,2024-12-02 03:00:00,9450,673898740.9612243
8069,Hurricane,Japan,6.567400849077766,2024-12-02 04:00:00,6505,789251919.2247742
8070,Hurricane,China,2.929671013316997,2024-12-02 05:00:00,667,408441710.62471503
8071,Tornado,Japan,8.633836462944426,2024-12-02 06:00:00,9513,777954149.352821
8072,Hurricane,Brazil,8.579898542770351,2024-12-02 07:00:00,991,30949635.760177717
8073,Earthquake,Indonesia,4.575219345112127,2024-12-02 08:00:00,4285,501445859.13883924
8074,Tornado,Brazil,6.295924367450842,2024-12-02 09:00:00,4931,406636255.4652628
8075,Flood,Brazil,6.93534253645839,2024-12-02 10:00:00,7879,105737026.15675502
8076,Tornado,China,9.205355268873905,2024-12-02 11:00:00,133,88651941.47693762
8077,Wildfire,Japan,3.5255079139041583,2024-12-02 12:00:00,1341,203527738.12666896
8078,Hurricane,USA,7.3722050235666945,2024-12-02 13:00:00,2658,941658041.1045533
8079,Tornado,Brazil,1.940488038939685,2024-12-02 14:00:00,671,985070623.4220672
8080,Earthquake,Brazil,7.937355619657633,2024-12-02 15:00:00,1721,891262188.8212181
8081,Earthquake,India,6.2953670269466775,2024-12-02 16:00:00,6779,498264843.89527184
8082,Hurricane,USA,6.3749115254075805,2024-12-02 17:00:00,1491,751270622.6463637
8083,Earthquake,India,5.429111883015773,2024-12-02 18:00:00,1856,855235389.3771278
8084,Wildfire,Brazil,2.205625438750983,2024-12-02 19:00:00,3515,650301129.7237036
8085,Flood,Brazil,3.364919226754262,2024-12-02 20:00:00,2925,753408693.9055257
8086,Wildfire,Brazil,4.439130628759565,2024-12-02 21:00:00,8401,784884521.7717943
8087,Wildfire,Indonesia,7.4621009281342765,2024-12-02 22:00:00,6659,92548278.7333536
8088,Wildfire,India,3.5519049314857973,2024-12-02 23:00:00,8298,633468904.2688247
8089,Flood,Brazil,8.219723653940243,2024-12-03 00:00:00,2537,272118740.5605218
8090,Tornado,China,5.426039700807226,2024-12-03 01:00:00,3699,699938546.8255847
8091,Flood,USA,2.4716924752506957,2024-12-03 02:00:00,9780,289493100.708618
8092,Tornado,Brazil,9.67879590661895,2024-12-03 03:00:00,9705,853128621.8267877
8093,Tornado,Brazil,7.183713273331887,2024-12-03 04:00:00,5209,768536061.6127721
8094,Wildfire,China,1.4770446284084822,2024-12-03 05:00:00,654,899835106.7358282
8095,Flood,USA,5.7341187609464965,2024-12-03 06:00:00,4488,593516422.2046201
8096,Flood,China,1.638810760056519,2024-12-03 07:00:00,983,493602658.0214586
8097,Tornado,USA,5.004597547585203,2024-12-03 08:00:00,6908,983224265.6046726
8098,Flood,India,6.183230626436201,2024-12-03 09:00:00,865,693788789.0170305
8099,Wildfire,Brazil,3.344532066141208,2024-12-03 10:00:00,3605,195829774.4323246
8100,Wildfire,Brazil,2.0688730619126066,2024-12-03 11:00:00,4811,953729319.8703948
8101,Tornado,Indonesia,3.555923072606428,2024-12-03 12:00:00,7924,802515585.4750717
8102,Flood,India,2.924789919255273,2024-12-03 13:00:00,7769,686852148.4371846
8103,Wildfire,Indonesia,3.449584324424401,2024-12-03 14:00:00,179,495021435.98317003
8104,Earthquake,India,7.720652670267521,2024-12-03 15:00:00,7335,965268889.6252974
8105,Earthquake,Brazil,5.41234315521489,2024-12-03 16:00:00,3722,708236630.7312641
8106,Hurricane,India,3.7710190427430175,2024-12-03 17:00:00,76,440044702.53622955
8107,Flood,China,2.9623684496520273,2024-12-03 18:00:00,4052,111648422.58069135
8108,Earthquake,USA,7.29779491227511,2024-12-03 19:00:00,8268,577744799.9946811
8109,Hurricane,Indonesia,1.334227265597626,2024-12-03 20:00:00,4014,357948693.21924424
8110,Earthquake,USA,4.475131465019729,2024-12-03 21:00:00,903,142611464.19941726
8111,Wildfire,Indonesia,8.612703232270675,2024-12-03 22:00:00,7715,884312154.6526902
8112,Tornado,China,1.1267624508877958,2024-12-03 23:00:00,2231,239553146.76741013
8113,Earthquake,China,8.584471407579581,2024-12-04 00:00:00,3016,410193832.3726865
8114,Earthquake,Indonesia,3.1681690125681135,2024-12-04 01:00:00,8030,188449370.79943234
8115,Flood,Brazil,3.951602181533717,2024-12-04 02:00:00,639,645964860.1214464
8116,Earthquake,India,4.195411336489316,2024-12-04 03:00:00,5978,350462379.5301341
8117,Hurricane,Brazil,9.411635810058865,2024-12-04 04:00:00,5390,267478904.6704061
8118,Flood,India,8.020820531921874,2024-12-04 05:00:00,3780,711532164.3788047
8119,Hurricane,Japan,7.422012052969742,2024-12-04 06:00:00,9895,528918239.2463648
8120,Tornado,Indonesia,2.4528446921543923,2024-12-04 07:00:00,8495,725264209.5079792
8121,Flood,China,9.529985691248237,2024-12-04 08:00:00,9896,979584336.0899439
8122,Earthquake,China,1.907634482352325,2024-12-04 09:00:00,1359,442386321.8774788
8123,Earthquake,Indonesia,7.680016325109636,2024-12-04 10:00:00,9576,531084594.0734295
8124,Hurricane,Indonesia,3.511117358530426,2024-12-04 11:00:00,8567,770228675.9483063
8125,Hurricane,USA,2.0738533228284552,2024-12-04 12:00:00,5404,847517694.5113714
8126,Earthquake,USA,1.4469303411722907,2024-12-04 13:00:00,7307,249964410.52792886
8127,Flood,India,1.8942387357046218,2024-12-04 14:00:00,2753,386842273.1118246
8128,Wildfire,India,6.0707159269188296,2024-12-04 15:00:00,7469,989039963.8106511
8129,Tornado,India,1.0467835856605732,2024-12-04 16:00:00,1859,616866944.7437149
8130,Hurricane,Indonesia,1.0755681843910812,2024-12-04 17:00:00,5540,694195205.3906777
8131,Tornado,Brazil,3.407629583318493,2024-12-04 18:00:00,4419,174021387.10705805
8132,Hurricane,Indonesia,7.456950089867579,2024-12-04 19:00:00,7244,192325193.99361476
8133,Flood,USA,6.926502960772342,2024-12-04 20:00:00,3709,301270472.5663467
8134,Earthquake,Japan,9.977231210027272,2024-12-04 21:00:00,867,148196587.60577676
8135,Tornado,Indonesia,7.997675051060462,2024-12-04 22:00:00,812,356366216.4936303
8136,Earthquake,USA,4.979356072596346,2024-12-04 23:00:00,1233,900554155.5572131
8137,Flood,USA,4.356890549871939,2024-12-05 00:00:00,230,267250442.72143355
8138,Wildfire,Japan,6.992793005994491,2024-12-05 01:00:00,3367,998310795.3947991
8139,Flood,Japan,9.224904383797643,2024-12-05 02:00:00,6585,175347287.09275416
8140,Tornado,USA,1.015270889313368,2024-12-05 03:00:00,5318,55069532.21030734
8141,Wildfire,Brazil,7.15772673769268,2024-12-05 04:00:00,2894,703831938.1577947
8142,Flood,Brazil,3.707004482805639,2024-12-05 05:00:00,9465,455087473.9138657
8143,Earthquake,China,3.205733279532938,2024-12-05 06:00:00,2858,58907892.5029634
8144,Flood,Indonesia,4.148715843278506,2024-12-05 07:00:00,4226,480173200.55678827
8145,Tornado,China,9.447675898150594,2024-12-05 08:00:00,2445,691774936.0983288
8146,Tornado,India,6.572931267777556,2024-12-05 09:00:00,4286,90229474.90584888
8147,Wildfire,India,2.024719337081739,2024-12-05 10:00:00,7849,65356807.22927062
8148,Wildfire,China,6.040614884406068,2024-12-05 11:00:00,6887,309469184.303891
8149,Earthquake,Brazil,8.902096068104564,2024-12-05 12:00:00,5686,245413576.24739897
8150,Flood,Japan,5.971761887594001,2024-12-05 13:00:00,4052,760852862.157416
8151,Earthquake,China,1.2767924886837707,2024-12-05 14:00:00,6132,412699380.7591798
8152,Tornado,China,1.219821150688221,2024-12-05 15:00:00,3521,862761759.69769
8153,Flood,Brazil,9.299473231109783,2024-12-05 16:00:00,7990,844111260.1999186
8154,Earthquake,USA,8.38990537169321,2024-12-05 17:00:00,5995,174304760.61973178
8155,Tornado,India,7.139987800665542,2024-12-05 18:00:00,2756,775003275.7883093
8156,Earthquake,China,4.003136545141855,2024-12-05 19:00:00,7491,645508179.5746734
8157,Flood,Indonesia,5.156166996885597,2024-12-05 20:00:00,3384,821294693.2214838
8158,Earthquake,Indonesia,4.24401882413377,2024-12-05 21:00:00,6789,868184801.7097923
8159,Earthquake,Indonesia,1.3986419892625555,2024-12-05 22:00:00,4598,344362219.2354189
8160,Flood,Indonesia,8.85895407909547,2024-12-05 23:00:00,1242,685230201.7751298
8161,Flood,USA,7.2382575623982195,2024-12-06 00:00:00,9828,591179156.7704587
8162,Hurricane,Brazil,7.04469057578593,2024-12-06 01:00:00,1723,368251212.5139735
8163,Flood,Brazil,6.155731824417601,2024-12-06 02:00:00,2139,116088180.61060956
8164,Wildfire,Japan,7.3623097474633825,2024-12-06 03:00:00,5725,161843069.4107212
8165,Earthquake,USA,9.908923456991705,2024-12-06 04:00:00,4063,317369038.3367875
8166,Hurricane,Brazil,7.851434124149124,2024-12-06 05:00:00,5853,335330824.8680041
8167,Flood,Indonesia,8.721130092977965,2024-12-06 06:00:00,3792,771906959.0577347
8168,Earthquake,Brazil,9.859067259490727,2024-12-06 07:00:00,8530,180714309.60353467
8169,Wildfire,USA,7.507706507275268,2024-12-06 08:00:00,1208,618473098.1778461
8170,Wildfire,China,9.156552776268871,2024-12-06 09:00:00,7464,143905179.51555976
8171,Wildfire,China,1.1123343277493745,2024-12-06 10:00:00,2596,775056965.9815509
8172,Tornado,USA,4.819740587887437,2024-12-06 11:00:00,8933,176713842.0602825
8173,Hurricane,Japan,3.092657724839462,2024-12-06 12:00:00,2096,258292348.9012588
8174,Flood,USA,8.571731778137679,2024-12-06 13:00:00,9965,918739701.6931105
8175,Flood,India,7.389213659221942,2024-12-06 14:00:00,7290,173904903.17600006
8176,Wildfire,Brazil,8.02981426735882,2024-12-06 15:00:00,6716,564545718.6319385
8177,Wildfire,Brazil,5.3590205934930655,2024-12-06 16:00:00,2105,276368642.99920857
8178,Tornado,Japan,7.309749168601912,2024-12-06 17:00:00,4216,355328439.41624963
8179,Tornado,Japan,9.498599133788696,2024-12-06 18:00:00,3779,193956166.1566227
8180,Tornado,Brazil,5.340637464369605,2024-12-06 19:00:00,760,77077356.28951348
8181,Earthquake,Indonesia,5.7964898866921,2024-12-06 20:00:00,862,324906014.68367505
8182,Wildfire,Japan,7.936476742614246,2024-12-06 21:00:00,6264,771514428.2200344
8183,Flood,China,1.823373886225284,2024-12-06 22:00:00,7095,86637311.03911996
8184,Tornado,Indonesia,1.5606779121418197,2024-12-06 23:00:00,7185,236588386.2002863
8185,Earthquake,Indonesia,5.890829236467271,2024-12-07 00:00:00,7245,912041867.6938077
8186,Earthquake,China,9.407384629823676,2024-12-07 01:00:00,888,487472270.1715198
8187,Earthquake,China,9.049465327887376,2024-12-07 02:00:00,8955,916804154.181548
8188,Flood,Indonesia,5.603105953327057,2024-12-07 03:00:00,3675,62380605.00905611
8189,Hurricane,Japan,1.6038154445243622,2024-12-07 04:00:00,4353,713149160.787878
8190,Earthquake,Indonesia,8.590684465837722,2024-12-07 05:00:00,2817,659728576.6722561
8191,Earthquake,Indonesia,7.475022201147806,2024-12-07 06:00:00,3350,289660881.87183017
8192,Tornado,Japan,8.698551471168667,2024-12-07 07:00:00,193,825399839.9361324
8193,Earthquake,Brazil,2.3756801593246513,2024-12-07 08:00:00,1102,398030893.8451516
8194,Hurricane,India,1.8076711525730693,2024-12-07 09:00:00,9434,659854095.2686343
8195,Wildfire,Japan,4.951905777029017,2024-12-07 10:00:00,5522,535509978.25099444
8196,Wildfire,Brazil,4.638176803240153,2024-12-07 11:00:00,2452,550698834.9839922
8197,Hurricane,China,4.238930824175186,2024-12-07 12:00:00,2568,661141329.4115025
8198,Hurricane,Brazil,3.0415536557631766,2024-12-07 13:00:00,8634,464430289.97187066
8199,Tornado,Brazil,8.307616432291198,2024-12-07 14:00:00,4921,177955617.46467406
8200,Hurricane,Japan,3.0009166845238093,2024-12-07 15:00:00,8655,792633719.9196193
8201,Wildfire,China,7.2641338866073255,2024-12-07 16:00:00,3243,927335669.1786189
8202,Earthquake,Brazil,5.107934298950843,2024-12-07 17:00:00,1107,891585088.5302594
8203,Flood,USA,4.985420922947481,2024-12-07 18:00:00,6347,273909050.66292816
8204,Flood,Brazil,6.2959232432706695,2024-12-07 19:00:00,9848,653211418.3785207
8205,Flood,Brazil,3.8899964761305,2024-12-07 20:00:00,5330,618710951.252803
8206,Wildfire,China,4.6468943990488665,2024-12-07 21:00:00,2596,775438406.087306
8207,Hurricane,Indonesia,6.0429867759114675,2024-12-07 22:00:00,4878,565077843.1815656
8208,Hurricane,USA,6.980254411409584,2024-12-07 23:00:00,1548,616959680.5548327
8209,Flood,USA,4.400872237333505,2024-12-08 00:00:00,3532,199331176.99655828
8210,Wildfire,Indonesia,5.3611996868754614,2024-12-08 01:00:00,65,727492322.0888087
8211,Wildfire,Indonesia,5.95933125182379,2024-12-08 02:00:00,897,796695677.2294271
8212,Tornado,Japan,3.768614134936172,2024-12-08 03:00:00,2312,581274792.0942512
8213,Hurricane,Indonesia,6.2574631454787,2024-12-08 04:00:00,9536,220633572.7223831
8214,Flood,China,8.847385806376309,2024-12-08 05:00:00,205,832155098.4152179
8215,Wildfire,China,3.779920874594746,2024-12-08 06:00:00,9591,629753891.7873516
8216,Earthquake,Brazil,2.003609615202996,2024-12-08 07:00:00,4308,316848558.0054888
8217,Flood,Indonesia,1.8069093105409386,2024-12-08 08:00:00,1829,762906535.1178517
8218,Tornado,India,9.203027274673074,2024-12-08 09:00:00,3946,342191294.8034124
8219,Tornado,China,3.8307610660418066,2024-12-08 10:00:00,1930,863217157.0869745
8220,Tornado,USA,2.9591351488067037,2024-12-08 11:00:00,5093,85923486.27061547
8221,Wildfire,Brazil,8.96874831669949,2024-12-08 12:00:00,1191,310012291.86656433
8222,Tornado,USA,7.633918418134028,2024-12-08 13:00:00,1326,314569855.94239163
8223,Wildfire,Indonesia,9.014528806957921,2024-12-08 14:00:00,881,688001348.9766566
8224,Flood,Brazil,3.5055603223908474,2024-12-08 15:00:00,3703,38482798.502018
8225,Wildfire,Brazil,1.119903713613068,2024-12-08 16:00:00,2449,228192242.88269448
8226,Wildfire,Brazil,7.437911229841911,2024-12-08 17:00:00,9439,268910992.3483993
8227,Wildfire,India,4.9680330161175235,2024-12-08 18:00:00,1261,545711707.6331645
8228,Hurricane,Indonesia,5.803731680967587,2024-12-08 19:00:00,4609,335666705.28804535
8229,Tornado,Brazil,4.150022032746291,2024-12-08 20:00:00,447,503129402.8419182
8230,Earthquake,China,5.613946298264592,2024-12-08 21:00:00,1178,572036620.3183609
8231,Flood,Japan,4.1212397823186615,2024-12-08 22:00:00,6185,672129358.3815743
8232,Tornado,Indonesia,2.2268121889898778,2024-12-08 23:00:00,4893,823005154.0131744
8233,Hurricane,China,5.0584462116408835,2024-12-09 00:00:00,861,798031403.2574213
8234,Tornado,Indonesia,4.214874059147938,2024-12-09 01:00:00,4221,98968517.21451236
8235,Hurricane,India,9.518476278012225,2024-12-09 02:00:00,1894,382623977.0179847
8236,Hurricane,Indonesia,9.572834817873808,2024-12-09 03:00:00,7541,35704962.338699766
8237,Tornado,Brazil,5.922410297799257,2024-12-09 04:00:00,7023,473574739.75103587
8238,Wildfire,Japan,1.2798144854026319,2024-12-09 05:00:00,407,495600509.9412778
8239,Tornado,Brazil,1.241313309415292,2024-12-09 06:00:00,2639,968509472.6670921
8240,Flood,Indonesia,9.504127300154282,2024-12-09 07:00:00,5221,52319920.31313145
8241,Flood,Brazil,4.395492363362101,2024-12-09 08:00:00,5628,937206182.8836524
8242,Hurricane,Japan,9.358640424434208,2024-12-09 09:00:00,989,577238741.35946
8243,Earthquake,China,8.20712435585241,2024-12-09 10:00:00,1302,411621796.1928529
8244,Flood,Indonesia,4.494271073102456,2024-12-09 11:00:00,5792,288901878.2129293
8245,Earthquake,USA,1.2021178302873896,2024-12-09 12:00:00,9306,822646389.0377166
8246,Tornado,Japan,9.93071512540802,2024-12-09 13:00:00,8439,301988290.6952475
8247,Wildfire,Japan,7.964316729105102,2024-12-09 14:00:00,4539,338182921.6558348
8248,Flood,Indonesia,4.804439915447946,2024-12-09 15:00:00,4555,318102447.2096239
8249,Tornado,Japan,6.20542850933866,2024-12-09 16:00:00,5255,614661249.0714439
8250,Wildfire,Indonesia,3.921470336196343,2024-12-09 17:00:00,7753,924107430.0646886
8251,Wildfire,China,1.9010940113024373,2024-12-09 18:00:00,9904,389755605.2014272
8252,Tornado,India,4.546057969920975,2024-12-09 19:00:00,3187,417967056.30154926
8253,Flood,USA,7.2518738113176395,2024-12-09 20:00:00,818,517050414.1237316
8254,Hurricane,Brazil,9.731439697296693,2024-12-09 21:00:00,7517,96827228.9451969
8255,Earthquake,India,9.050077352588247,2024-12-09 22:00:00,6374,304047112.3545115
8256,Wildfire,USA,4.127830253997368,2024-12-09 23:00:00,6137,360854956.2982441
8257,Earthquake,China,7.211488981649061,2024-12-10 00:00:00,9401,14994575.3807937
8258,Flood,China,2.7795754233337435,2024-12-10 01:00:00,4411,131260617.18038118
8259,Flood,Indonesia,5.141696770742677,2024-12-10 02:00:00,8179,766507887.5970005
8260,Wildfire,Japan,8.76474505323845,2024-12-10 03:00:00,8825,583550239.8432336
8261,Hurricane,Japan,1.2685364658044125,2024-12-10 04:00:00,2499,397175069.50706375
8262,Hurricane,Brazil,1.5960569266223166,2024-12-10 05:00:00,4489,790835902.3234363
8263,Tornado,Brazil,5.365097879033685,2024-12-10 06:00:00,2205,561136880.5917891
8264,Flood,Brazil,1.9996363348116981,2024-12-10 07:00:00,7254,749294058.9351209
8265,Earthquake,India,8.994349036100129,2024-12-10 08:00:00,5520,305841019.4399199
8266,Wildfire,India,2.346524966437827,2024-12-10 09:00:00,743,420731420.6753024
8267,Tornado,India,9.333784773514507,2024-12-10 10:00:00,766,818571309.8677735
8268,Earthquake,Brazil,9.853903669888059,2024-12-10 11:00:00,5478,681727462.7001455
8269,Wildfire,China,7.38699075990437,2024-12-10 12:00:00,3136,328075316.7476702
8270,Earthquake,Brazil,4.700045573988348,2024-12-10 13:00:00,3879,858882740.3234141
8271,Flood,Brazil,7.04009539749053,2024-12-10 14:00:00,2700,718529005.6781538
8272,Flood,Indonesia,7.806644693254793,2024-12-10 15:00:00,6516,858084736.1524819
8273,Wildfire,Japan,3.2512849306925617,2024-12-10 16:00:00,9506,801174011.4988291
8274,Flood,China,1.4261444053432242,2024-12-10 17:00:00,412,269980411.1401736
8275,Tornado,Indonesia,4.346140246724755,2024-12-10 18:00:00,3600,621079452.3013114
8276,Hurricane,Japan,5.228510687606161,2024-12-10 19:00:00,9763,810405631.8691536
8277,Earthquake,Indonesia,4.173872371262199,2024-12-10 20:00:00,3408,371000190.639745
8278,Flood,USA,2.7269599233848125,2024-12-10 21:00:00,4649,188048913.78180304
8279,Earthquake,China,4.871667955484656,2024-12-10 22:00:00,612,79440544.75392191
8280,Tornado,Brazil,8.557005535482713,2024-12-10 23:00:00,1312,861148232.9486425
8281,Hurricane,Brazil,9.086902616889304,2024-12-11 00:00:00,8094,865077467.6536698
8282,Hurricane,Indonesia,2.778210980585266,2024-12-11 01:00:00,2166,802009375.9153962
8283,Earthquake,Japan,3.3474006195780017,2024-12-11 02:00:00,5159,800004647.6494156
8284,Flood,USA,9.552996407697544,2024-12-11 03:00:00,766,65273839.12203178
